user_id,archetype,secondary_archetype,secondary_archetype_weight,danger_preference,luxury_preference,novelty_preference,historical_preference,technology_preference,nature_preference,fantasy_preference,space_preference,power_preference,budget_log10,budget_tier,price_sensitivity,popularity_preference,exploration_tendency,impulsiveness,activity_level,activity_tier,catalog_version,user_generation_version,generation_seed,created_at
synthetic-user-v1-000351,Thrill Seeker,,0.0,0.6116,0.4553,0.7236,0.5635,0.6131,0.3659,0.4925,0.537,0.8858,17.0812,high,0.1458,0.5299,1.0,1.0,1.0,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:05:50Z
synthetic-user-v1-000352,Fantasy Lover,,0.0,0.4427,0.9206,0.481,0.5594,0.5857,0.4391,1.0,0.208,0.7337,14.4353,medium,0.5398,0.4907,0.6223,0.3604,0.6215,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:05:51Z
synthetic-user-v1-000353,Fantasy Lover,,0.0,0.3206,0.6287,0.906,0.6515,0.4662,0.6564,0.8964,0.1908,0.5955,12.058,medium,0.2481,0.6667,0.6556,0.478,0.681,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:05:52Z
synthetic-user-v1-000354,Eclectic Browser,,0.0,0.4306,0.5806,0.8052,0.4636,0.7813,0.6984,0.5155,0.4789,0.4078,16.6007,high,0.3303,0.7279,0.71,0.2884,0.6662,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:05:53Z
synthetic-user-v1-000355,Eclectic Browser,,0.0,0.5693,0.3774,0.746,0.5114,0.5018,0.6716,1.0,0.2548,0.9583,12.0816,medium,0.2774,0.6121,0.8588,0.456,0.4162,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:05:54Z
synthetic-user-v1-000356,Curious Generalist,,0.0,0.4072,0.2408,0.9245,0.3237,0.4429,0.5178,0.699,0.7772,0.4009,16.2712,high,0.4468,0.5311,0.7102,0.5203,0.6659,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:05:55Z
synthetic-user-v1-000357,Luxury Collector,Tech Futurist,0.3496,0.4927,0.7103,0.7972,0.3586,0.6254,0.2532,0.3217,0.7234,0.4202,25.3786,absurd,0.4516,0.8789,0.1298,0.3597,0.4788,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:05:56Z
synthetic-user-v1-000358,Luxury Collector,History Collector,0.2366,0.2837,0.7311,0.5836,0.5885,0.4632,0.5868,0.3419,0.0,0.7757,13.4205,medium,0.7905,0.9065,0.4398,0.4887,0.3957,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:05:57Z
synthetic-user-v1-000359,Curious Generalist,Nature Explorer,0.2361,0.5842,0.6608,0.5719,0.8439,0.2815,0.5041,0.6528,0.4146,0.3807,13.1604,medium,0.7008,0.3833,0.3328,0.7784,0.8226,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:05:58Z
synthetic-user-v1-000360,Nature Explorer,,0.0,0.4993,0.2118,0.7519,0.7705,0.1881,0.9174,0.3541,0.4641,0.2947,7.2,low,0.593,0.3392,0.9783,0.3248,0.7177,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:05:59Z
synthetic-user-v1-000361,Thrill Seeker,,0.0,0.7523,0.6513,0.7005,0.0,0.38,0.5736,0.6592,0.4492,0.726,12.4088,medium,0.4812,0.3265,0.8632,1.0,1.0,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:00Z
synthetic-user-v1-000362,History Collector,,0.0,0.7527,0.9451,0.6863,1.0,0.5776,0.4418,0.641,0.194,0.4832,13.3127,medium,0.7168,0.2845,0.3421,0.2126,0.451,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:01Z
synthetic-user-v1-000363,History Collector,,0.0,0.4746,0.5131,0.1877,0.9017,0.1364,0.5304,0.1419,0.365,0.6325,12.6616,medium,0.7405,0.5893,0.4214,0.1712,0.2664,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:02Z
synthetic-user-v1-000364,Curious Generalist,,0.0,0.5259,0.6351,0.7748,0.386,0.3781,0.4866,0.676,0.6322,0.4396,15.4332,high,0.8489,0.352,0.5209,0.4558,0.6257,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:03Z
synthetic-user-v1-000365,Tech Futurist,Eclectic Browser,0.3835,0.3277,0.5332,0.578,0.4928,0.6968,0.1157,0.346,0.6681,0.6165,12.4604,medium,0.2785,0.688,0.3026,0.7292,0.608,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:04Z
synthetic-user-v1-000366,Power Seeker,,0.0,0.7166,0.5196,0.8763,0.4881,0.3752,0.472,0.4133,0.6938,0.7365,18.7932,high,0.4463,0.6644,0.3411,0.5309,0.7205,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:05Z
synthetic-user-v1-000367,Luxury Collector,Fantasy Lover,0.2233,0.4574,0.9614,0.496,0.2721,0.6631,0.3603,0.3458,0.3851,0.7827,16.0371,high,0.3018,0.5992,0.4337,0.3636,0.343,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:06Z
synthetic-user-v1-000368,History Collector,Curious Generalist,0.3392,0.4396,0.6432,0.5885,0.6689,0.4117,0.526,0.7311,0.4465,0.3918,20.9072,ultra_high,0.7788,0.5812,0.6689,0.5983,0.5988,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:07Z
synthetic-user-v1-000369,Thrill Seeker,,0.0,0.6965,0.4822,0.9135,0.3415,0.4862,0.7536,0.5164,0.2399,0.7126,12.707,medium,0.1148,0.2782,0.8464,0.5347,0.8102,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:08Z
synthetic-user-v1-000370,Fantasy Lover,,0.0,0.427,0.7173,0.7573,0.2239,0.3285,0.6789,0.7327,0.3983,0.5941,12.5457,medium,0.2361,0.4145,0.6309,0.8573,0.5431,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:09Z
synthetic-user-v1-000371,Space Enthusiast,,0.0,0.6658,0.7098,0.6141,0.2413,0.5726,0.537,0.3232,0.6819,0.4038,21.854,ultra_high,0.2689,0.891,0.4534,0.4012,0.3369,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:10Z
synthetic-user-v1-000372,Luxury Collector,,0.0,0.1444,0.8431,0.4231,0.2699,0.67,0.333,0.3563,0.0,0.6936,17.5734,high,0.5306,0.6488,0.2296,0.3532,0.5744,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:11Z
synthetic-user-v1-000373,Eclectic Browser,Luxury Collector,0.2202,0.0823,0.8383,0.6373,0.6099,0.5717,0.5459,0.6838,0.4103,0.7441,19.7256,high,0.4302,0.656,0.8944,0.505,0.6962,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:12Z
synthetic-user-v1-000374,Luxury Collector,Tech Futurist,0.3987,0.3292,0.814,0.3803,0.526,0.433,0.6215,0.258,0.5687,0.4727,17.2657,high,0.8811,0.6132,0.6339,0.2619,0.5052,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:13Z
synthetic-user-v1-000375,Curious Generalist,,0.0,0.5434,0.3149,0.6667,0.4624,0.3441,0.4572,0.5499,0.5496,0.5819,17.2315,high,0.2546,0.5659,0.4592,0.5595,0.5117,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:14Z
synthetic-user-v1-000376,Luxury Collector,,0.0,0.2527,0.9045,0.5056,0.7259,0.8838,0.4222,0.4617,0.4721,0.4639,16.0791,high,0.5297,1.0,0.1217,0.4834,0.5774,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:15Z
synthetic-user-v1-000377,Luxury Collector,Thrill Seeker,0.2843,0.5157,1.0,0.485,0.6054,0.1775,0.5571,0.5106,0.2343,0.7452,16.8129,high,0.5815,0.7911,0.3137,0.1156,0.7955,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:16Z
synthetic-user-v1-000378,Curious Generalist,Eclectic Browser,0.2787,0.9386,0.8737,0.7259,0.6308,0.7011,0.9845,0.4726,0.5987,0.237,17.5818,high,0.7724,0.3661,0.8717,0.2518,0.5179,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:17Z
synthetic-user-v1-000379,Curious Generalist,,0.0,0.3328,0.7788,0.7979,0.3911,0.6182,0.6598,0.3031,0.2171,0.3824,11.5682,medium,0.6122,0.6486,0.429,0.5456,0.3952,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:18Z
synthetic-user-v1-000380,Luxury Collector,Thrill Seeker,0.2669,0.1409,0.709,0.3633,0.8743,0.8334,0.4584,0.5383,0.196,0.5926,16.5784,high,0.8939,0.776,0.2282,0.2584,0.3638,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:19Z
synthetic-user-v1-000381,Thrill Seeker,,0.0,0.8007,0.0,0.7832,0.356,0.3231,0.7809,0.4095,0.4196,0.7019,10.2416,low,0.5765,0.0,0.889,1.0,0.6127,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:20Z
synthetic-user-v1-000382,Curious Generalist,,0.0,0.0483,0.7072,0.4814,0.3094,0.4753,0.4528,0.6158,0.535,0.2926,12.276,medium,0.4078,0.5333,0.5582,0.7133,0.2982,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:21Z
synthetic-user-v1-000383,Curious Generalist,,0.0,0.4532,0.5856,0.5483,0.2283,0.5699,0.5582,0.6491,0.3627,0.3951,15.4558,high,0.5084,0.3709,0.6486,0.4598,0.3135,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:22Z
synthetic-user-v1-000384,History Collector,,0.0,0.5674,0.3359,0.656,0.4503,0.3683,0.54,0.3001,0.4159,0.7307,19.72,high,0.7222,0.3617,0.4274,0.5303,0.6441,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:23Z
synthetic-user-v1-000385,Thrill Seeker,,0.0,1.0,0.3671,0.9472,0.2553,0.4118,0.6641,0.3987,0.36,0.838,13.8737,medium,0.2709,0.1427,0.7681,0.9874,0.8528,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:24Z
synthetic-user-v1-000386,Curious Generalist,Nature Explorer,0.3778,0.6512,0.5368,0.909,0.4234,0.4351,0.4743,0.694,0.2495,0.6282,8.6002,low,0.5922,0.3495,0.624,0.212,0.3948,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:25Z
synthetic-user-v1-000387,History Collector,,0.0,0.2022,0.6747,0.3539,0.9341,0.4347,0.3943,0.4528,0.015,0.4518,17.6746,high,0.8049,0.7952,0.2815,0.2845,0.2622,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:26Z
synthetic-user-v1-000388,Curious Generalist,,0.0,0.2703,0.4746,0.419,0.5917,0.2796,0.4537,0.4792,0.3826,0.5019,11.61,medium,0.7834,0.6263,0.746,0.691,0.3898,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:27Z
synthetic-user-v1-000389,Eclectic Browser,,0.0,0.8532,0.7574,0.7134,0.5083,0.5875,0.4532,0.5079,0.2284,0.2975,16.8678,high,0.3402,0.824,0.9199,0.7921,0.5171,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:28Z
synthetic-user-v1-000390,Space Enthusiast,,0.0,0.525,0.6489,0.6121,0.3764,0.7389,0.5788,0.4067,0.9359,0.6767,22.6716,ultra_high,0.3234,0.6403,0.4999,0.3331,0.6523,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:29Z
synthetic-user-v1-000391,Space Enthusiast,Curious Generalist,0.2596,0.5722,0.6038,0.7907,0.3394,0.9438,0.3847,0.5037,0.7993,0.4732,19.2384,high,0.4078,0.7154,0.5754,0.3443,0.357,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:30Z
synthetic-user-v1-000392,Luxury Collector,Curious Generalist,0.2815,0.5553,0.8083,0.9231,0.528,0.8999,0.3964,0.3812,0.1439,0.5029,15.4686,high,0.7934,0.8487,0.4761,0.8423,0.6432,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:31Z
synthetic-user-v1-000393,Eclectic Browser,,0.0,0.8581,0.4743,0.5367,0.4407,0.709,0.4774,0.7789,0.5511,0.6332,12.8229,medium,0.4589,0.6688,0.7362,0.2675,0.6658,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:32Z
synthetic-user-v1-000394,Curious Generalist,,0.0,0.3234,0.3954,0.8019,0.3555,0.4225,0.7817,0.584,0.3552,0.4878,13.2838,medium,0.7048,0.7265,0.6348,0.6891,0.6064,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:33Z
synthetic-user-v1-000395,Curious Generalist,,0.0,0.6351,0.493,0.5594,0.3866,0.5009,0.7968,0.395,0.5152,0.6855,14.2079,medium,0.6142,0.8248,0.6975,0.4722,0.3142,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:34Z
synthetic-user-v1-000396,Tech Futurist,,0.0,0.4718,0.7747,0.6112,0.0595,1.0,0.2215,0.1403,0.1965,0.5732,12.2861,medium,0.8422,0.6757,0.5129,0.2668,0.5617,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:35Z
synthetic-user-v1-000397,Curious Generalist,,0.0,0.6153,0.2531,0.5573,0.5978,0.5479,0.2843,0.6881,0.4894,0.6998,13.2314,medium,0.5874,0.4711,1.0,0.4256,0.5564,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:36Z
synthetic-user-v1-000398,History Collector,,0.0,0.4341,0.5965,0.7604,0.8984,0.5258,0.4153,0.4785,0.4469,0.4084,17.0039,high,0.7425,0.267,0.5398,0.1207,0.555,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:37Z
synthetic-user-v1-000399,Tech Futurist,,0.0,0.2574,0.5049,0.528,0.2528,0.816,0.2766,0.4406,0.5123,0.6274,16.89,high,0.719,0.6336,0.5249,0.2584,0.6502,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:38Z
synthetic-user-v1-000400,Thrill Seeker,,0.0,0.4231,0.3004,0.7149,0.1564,0.4151,0.8318,0.3529,0.4289,0.7317,14.46,medium,0.432,0.4556,0.6543,0.617,0.6281,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:39Z
synthetic-user-v1-000401,Luxury Collector,,0.0,0.3388,0.5386,0.6006,0.7275,0.3269,0.5041,0.5852,0.3834,0.8015,18.4212,high,0.6093,0.9072,0.3141,0.4754,0.7606,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:40Z
synthetic-user-v1-000402,Space Enthusiast,Nature Explorer,0.2126,0.5462,0.4949,0.6718,0.3691,0.5939,0.6902,0.0,0.8165,0.4614,13.0273,medium,0.5948,0.2897,0.4887,0.4319,0.6451,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:41Z
synthetic-user-v1-000403,History Collector,Luxury Collector,0.3528,0.2104,0.5979,0.5898,0.8102,0.5251,0.5006,0.4491,0.2414,0.8243,21.3326,ultra_high,0.7174,0.3834,0.3327,0.1975,0.2976,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:42Z
synthetic-user-v1-000404,Eclectic Browser,Power Seeker,0.2803,0.4213,0.4117,0.5725,0.6657,0.3455,0.4028,0.4624,0.3543,0.6946,13.9906,medium,0.2937,0.2605,1.0,0.6192,0.603,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:43Z
synthetic-user-v1-000405,Thrill Seeker,,0.0,0.8896,0.4358,0.691,0.1112,0.6672,0.3282,0.5741,0.5158,0.6373,14.2113,medium,0.1961,0.4951,0.7811,1.0,0.6163,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:44Z
synthetic-user-v1-000406,Eclectic Browser,,0.0,0.7325,0.4128,0.5772,0.3073,0.4598,0.6799,0.7428,0.4443,0.4898,18.5598,high,0.4018,0.3959,0.8464,0.9487,0.6196,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:45Z
synthetic-user-v1-000407,Space Enthusiast,,0.0,0.6383,0.6094,0.9464,0.3463,0.6782,0.5574,0.4176,1.0,0.5158,17.3549,high,0.0726,0.431,0.5543,0.3952,0.4454,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:46Z
synthetic-user-v1-000408,Nature Explorer,Curious Generalist,0.2992,0.6079,0.6249,0.5099,0.4293,0.1837,0.8173,0.5411,0.4227,0.2202,13.5258,medium,0.3221,0.5474,0.7454,0.3812,0.4264,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:47Z
synthetic-user-v1-000409,Luxury Collector,,0.0,0.2365,0.8401,0.3696,0.6827,0.609,0.3412,0.5853,0.3635,0.5961,18.5608,high,0.6773,0.7978,0.2294,0.3814,0.4616,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:48Z
synthetic-user-v1-000410,Tech Futurist,Eclectic Browser,0.2042,0.5943,0.4949,0.5996,0.3946,0.7312,0.4808,0.3875,0.5044,0.9165,9.2082,low,1.0,0.5201,0.912,0.2521,0.2569,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:49Z
synthetic-user-v1-000411,History Collector,Space Enthusiast,0.3765,0.4958,0.7108,0.3541,0.6417,0.3903,0.6543,0.1322,0.2013,0.5788,12.522,medium,0.5343,0.5107,0.489,0.1986,0.5317,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:50Z
synthetic-user-v1-000412,Curious Generalist,Thrill Seeker,0.3937,0.5514,0.5693,0.5952,0.5986,0.5926,0.5351,0.4323,0.1741,0.6082,12.3077,medium,0.3377,0.5518,0.594,0.6542,0.3803,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:51Z
synthetic-user-v1-000413,Luxury Collector,,0.0,0.28,0.6874,0.5614,0.7609,0.6664,0.3193,0.5897,0.4057,0.7129,22.2245,ultra_high,0.6588,0.8993,0.1892,0.5179,0.3479,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:52Z
synthetic-user-v1-000414,Eclectic Browser,,0.0,0.5189,0.5445,0.7501,0.34,0.6109,0.4153,0.5099,0.4279,0.4537,11.9871,medium,0.5157,0.3319,0.7363,0.6648,0.6974,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:53Z
synthetic-user-v1-000415,History Collector,Eclectic Browser,0.2718,0.7017,0.7834,0.3398,0.7528,0.4815,0.1626,0.49,0.3599,0.6593,16.9778,high,0.8203,0.3224,0.693,0.245,0.4929,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:54Z
synthetic-user-v1-000416,Space Enthusiast,,0.0,0.3828,1.0,0.7128,0.3839,0.3975,0.5179,0.339,0.769,0.8632,21.1305,ultra_high,0.2124,0.7123,0.506,0.2628,0.3909,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:55Z
synthetic-user-v1-000417,Eclectic Browser,,0.0,0.5864,0.4092,0.6082,0.5489,0.559,0.3885,0.3204,0.5221,0.5823,10.2018,low,0.5409,0.4352,0.9271,0.619,0.3504,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:56Z
synthetic-user-v1-000418,Eclectic Browser,Luxury Collector,0.3706,0.2381,0.7231,0.672,0.6203,0.433,0.5,0.3678,0.4058,0.4627,15.4847,high,0.4653,0.1747,0.7645,0.4229,0.8473,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:57Z
synthetic-user-v1-000419,Nature Explorer,,0.0,0.4227,0.3631,0.9024,0.8176,0.4872,0.8725,0.4076,0.0125,0.3575,11.1626,medium,0.9242,0.5138,0.7893,0.2036,0.2677,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:58Z
synthetic-user-v1-000420,Power Seeker,,0.0,0.6925,0.5324,0.5355,0.5937,0.7612,0.5515,0.819,0.4103,0.8574,20.5803,ultra_high,0.2027,0.7603,0.374,0.9557,1.0,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:06:59Z
synthetic-user-v1-000421,Thrill Seeker,,0.0,0.8538,0.4375,0.5772,0.6309,0.1053,0.9256,0.5547,0.5008,0.7432,8.5249,low,0.2064,0.5664,0.6273,0.9424,0.8006,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:00Z
synthetic-user-v1-000422,History Collector,Nature Explorer,0.3175,0.19,0.3416,0.548,0.7499,0.3403,0.657,0.4,0.0407,0.706,9.9986,low,0.8131,0.2925,0.1187,0.1595,0.3761,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:01Z
synthetic-user-v1-000423,Power Seeker,Luxury Collector,0.2694,0.7317,0.4504,0.393,0.7007,0.6284,0.2859,0.6262,0.6244,0.6664,19.7238,high,0.0525,0.9101,0.5875,1.0,0.4993,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:02Z
synthetic-user-v1-000424,Nature Explorer,Thrill Seeker,0.2584,0.6562,0.6045,0.5267,0.4193,0.2214,0.3135,0.3566,0.0,0.3938,13.7542,medium,0.6275,0.191,0.5891,0.4263,0.6293,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:03Z
synthetic-user-v1-000425,Power Seeker,,0.0,0.6094,0.6347,0.549,0.2297,0.3556,0.5999,0.6492,0.3134,0.9588,18.5998,high,0.2159,0.6783,0.2227,0.9494,0.789,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:04Z
synthetic-user-v1-000426,Tech Futurist,Luxury Collector,0.2281,0.5274,0.7777,0.4337,0.4216,0.8079,0.4352,0.4971,0.2939,0.601,17.5015,high,0.4417,0.5167,0.561,0.6388,0.7632,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:05Z
synthetic-user-v1-000427,Tech Futurist,Thrill Seeker,0.2432,0.4749,0.2535,0.8339,0.1306,0.7037,0.0443,0.3035,0.5353,0.6814,13.0938,medium,0.1688,0.7673,0.5646,0.5363,0.6631,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:06Z
synthetic-user-v1-000428,Fantasy Lover,,0.0,0.6199,0.7048,0.7102,0.5646,0.5724,0.4209,1.0,0.4076,0.3916,12.8949,medium,0.3717,0.5634,0.5522,0.7974,0.6247,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:07Z
synthetic-user-v1-000429,Tech Futurist,History Collector,0.3869,0.3077,0.7223,0.6694,0.6303,0.6526,0.4023,0.3782,0.3606,0.6313,15.0577,high,0.3615,0.5716,0.6021,0.6848,0.5405,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:08Z
synthetic-user-v1-000430,Tech Futurist,,0.0,0.3715,0.0919,0.7513,0.2839,0.5946,0.4833,0.3025,0.4691,0.7114,11.0925,medium,0.1597,0.8737,0.6529,0.4241,0.8469,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:09Z
synthetic-user-v1-000431,Space Enthusiast,Fantasy Lover,0.3956,0.4898,0.5082,1.0,0.4586,0.3557,0.505,0.546,0.4573,0.6122,20.029,ultra_high,0.4626,0.674,0.7129,0.3154,0.8709,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:10Z
synthetic-user-v1-000432,Eclectic Browser,History Collector,0.2749,0.5769,0.523,0.7384,0.6025,0.5422,0.7422,0.4395,0.7121,0.477,13.8507,medium,0.2609,0.2412,0.3282,0.5079,0.7879,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:11Z
synthetic-user-v1-000433,Luxury Collector,,0.0,0.3116,0.904,0.6621,0.4823,0.4897,0.619,0.6771,0.249,0.6225,21.0745,ultra_high,0.3047,0.6034,0.4475,0.3194,0.4231,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:12Z
synthetic-user-v1-000434,Nature Explorer,,0.0,0.4662,0.4747,0.6645,0.4213,0.2139,0.8999,0.3673,0.0979,0.3341,14.5038,medium,0.8792,0.4864,0.6116,0.6763,0.5351,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:13Z
synthetic-user-v1-000435,Fantasy Lover,Space Enthusiast,0.3212,0.4653,0.7582,0.8251,0.4263,0.5685,0.2655,0.8469,0.4477,0.5181,14.3517,medium,0.5716,0.4242,0.7026,0.7898,0.3117,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:14Z
synthetic-user-v1-000436,Tech Futurist,,0.0,0.4274,0.5201,0.7794,0.4625,0.795,0.1025,0.353,0.5405,0.7798,12.1584,medium,0.2888,0.5316,0.4976,0.8045,0.7579,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:15Z
synthetic-user-v1-000437,Eclectic Browser,Tech Futurist,0.2008,0.7271,0.3182,0.5954,0.5696,0.4839,0.5967,0.5521,0.3766,0.4157,23.3034,ultra_high,0.631,0.5727,0.8156,0.6884,0.9975,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:16Z
synthetic-user-v1-000438,Eclectic Browser,,0.0,0.5406,0.7649,0.6268,0.4815,0.4119,0.5123,0.3803,0.5127,0.6106,12.6318,medium,0.4644,0.6851,0.9701,0.4903,0.7847,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:17Z
synthetic-user-v1-000439,Luxury Collector,,0.0,0.5531,0.9118,0.7106,0.7748,0.5649,0.389,0.4834,0.5902,0.5704,14.9816,medium,0.616,0.6776,0.1678,0.1926,0.5289,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:18Z
synthetic-user-v1-000440,Curious Generalist,Tech Futurist,0.3752,0.0763,0.6339,0.8145,0.3888,0.4752,0.1171,0.3996,0.253,0.4435,14.6054,medium,0.6123,0.4867,0.3812,0.3225,0.1411,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:19Z
synthetic-user-v1-000441,History Collector,,0.0,0.3669,0.7889,0.5173,0.6321,0.4371,0.5039,0.3079,0.2438,0.5747,13.4141,medium,0.7382,0.3282,0.4271,0.3518,0.3113,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:20Z
synthetic-user-v1-000442,Space Enthusiast,,0.0,0.5792,0.4827,0.7187,0.2791,0.6147,0.5808,0.6038,0.8979,0.4827,26.5437,absurd,0.0289,0.7247,0.8181,0.6302,0.531,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:21Z
synthetic-user-v1-000443,Tech Futurist,Eclectic Browser,0.2755,0.483,0.7023,0.5796,0.2923,0.7502,0.3091,0.7028,0.592,0.832,13.18,medium,0.4833,0.5885,0.637,0.0602,0.701,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:22Z
synthetic-user-v1-000444,Fantasy Lover,,0.0,0.266,0.7249,0.6451,0.3919,0.4948,0.1286,1.0,0.6148,0.679,16.1358,high,0.4029,0.5627,0.5604,0.7108,0.4335,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:23Z
synthetic-user-v1-000445,Tech Futurist,Luxury Collector,0.3741,0.1722,0.8643,0.7189,0.427,0.8651,0.4822,0.6844,0.3555,0.6341,16.2898,high,0.1367,0.3467,0.6153,0.8151,0.4781,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:07:24Z
